review_token,Payment
"[33, 1, 77, 95, 23, 4, 9, 1, 3, 5, 2, 275, 34, 18, 33, 1, 77]",0
"[2, 1279, 31, 18, 9, 1, 3, 59, 264, 138, 8, 6, 102]",0
"[2, 959, 6, 16, 391, 6, 11, 9, 92, 1, 3, 37, 146, 11, 21]",0
"[1, 3, 5, 176, 65, 18, 57, 142, 204, 18, 1, 3, 10, 263]",0
"[1, 3, 297, 18, 41, 567, 42, 19, 1, 3, 610, 222]",0
"[1, 3, 199, 11, 110, 114, 32, 5, 288, 21, 269, 26, 6, 14, 7, 36, 58]",0
"[55, 392, 26, 165, 64, 253, 50, 39, 31, 18, 21]",0
"[7, 6, 176, 9, 1, 3, 5, 90, 41, 5, 301, 30, 52, 7, 6, 464, 74]",0
"[142, 115, 2, 38, 455, 34, 307, 222, 715, 12, 31, 151, 241, 132]",0
"[181, 32, 27, 51, 94, 165, 4, 404, 529, 577, 94, 3, 1, 48, 100, 20, 1, 48, 135, 281, 3, 34, 15, 21, 352, 194, 194, 814, 63, 1500, 17]",0
"[78, 155, 6, 31, 18, 96, 265, 11, 418, 9, 49, 61, 59, 21, 18, 331, 67]",0
"[206, 77, 1367, 463, 1085, 764, 18, 268, 205, 234, 8, 40, 3, 38, 205, 352]",0
"[6, 31, 18, 16, 19, 88, 92, 1, 3, 59]",0
"[13, 85, 48, 23, 31, 18, 57, 1, 101, 101, 307, 426]",0
"[7, 246, 50, 9, 39, 11, 148, 38, 7, 73, 3, 4, 149, 148]",0
"[6, 102, 138, 9, 49, 61, 59, 85, 13, 4, 346, 111]",0
"[215, 59, 18, 96, 134, 67, 293, 74]",0
"[245, 11, 34, 52, 63, 1, 3, 593, 188, 1, 3, 1, 306]",0
"[7, 6, 11, 16, 88, 140, 19, 11, 305, 418, 6, 219, 9, 113, 121, 13, 61, 47, 59, 16, 88, 7, 32, 383, 5, 996]",0
"[14, 17, 7, 46, 19, 1, 118, 170, 20, 82, 10, 50, 75, 130, 1, 11, 21, 81, 36]",0
"[116, 323, 10, 54, 127, 253, 50, 84, 11, 153, 2, 13, 77, 19, 555, 60, 4, 20, 6, 34, 117, 32, 84, 34, 628]",0
"[138, 6, 102, 9, 1, 3, 337, 108, 60, 215, 8, 67, 7, 74]",0
"[215, 11, 12, 33, 118, 33, 118]",0
"[6, 11, 9, 1, 375, 49, 61, 57, 1210, 929, 124]",0
"[3, 90, 100, 41, 42, 561, 19, 279, 25, 12, 10, 81, 36]",1
"[14, 9, 29, 39, 11, 28, 91, 933, 57, 48]",0
"[2, 55, 159, 259, 11, 259, 15, 183, 5, 202, 224, 20, 93, 65, 202, 139, 1314, 117, 8, 388, 17, 21, 156, 47, 13, 12, 110, 2, 8]",0
"[1153, 452, 7, 69, 20, 199, 11, 22, 393, 80, 265, 538, 1607, 19, 52, 41, 31, 18, 268, 140, 32, 289, 213, 85, 13]",0
"[62, 8, 3, 129, 41, 4, 50, 9, 63, 40, 39, 5, 451, 41, 16]",0
"[62, 2, 13, 33, 226, 41, 31, 18, 88, 63, 114, 17, 27, 29]",0
"[349, 70, 17, 31, 16, 142, 11, 9, 18, 1, 59, 70, 17]",0
"[2, 13, 195, 110, 1638, 9, 162, 26, 10, 50, 1, 3, 64, 39, 11]",0
"[40, 1, 3, 31, 18, 34, 52, 623, 291, 3, 29, 63, 1, 3, 122, 1, 83, 2]",0
"[33, 14, 201, 3, 199, 31, 222, 151, 52]",1
"[6, 799, 16, 52, 6, 78, 9, 49, 146, 799, 19, 1, 3, 4, 209, 54, 224, 52, 156, 1932]",0
"[7, 1, 1652, 18, 16, 96, 473, 131, 131, 211, 20, 236, 102, 138]",0
"[29, 7, 6, 16, 138, 6, 102, 9, 61, 57]",0
"[24, 122, 128, 122, 87, 11, 9, 10, 279, 66, 12, 39, 11, 21]",0
"[33, 33, 33, 180, 750, 96, 69, 59, 142, 279, 128, 31, 19, 33, 1, 784, 41, 77]",0
"[29, 27, 11, 214, 141, 1, 177, 12, 62, 37, 6, 10, 104, 871, 113, 205]",0
"[6, 11, 57, 49, 20, 87, 103, 196, 12, 43, 865, 74]",0
"[22, 25, 12, 57, 594, 594, 92, 198, 16, 56, 20, 103, 5, 42]",0
"[7, 273, 121, 199, 11, 184, 11, 1, 10, 593, 231, 157, 52]",0
"[6, 11, 15, 388, 1694, 107, 79, 198, 168, 28]",0
"[470, 7, 77, 67, 2, 35, 13, 29, 63, 1, 103, 62, 39, 57, 62, 69, 3, 43, 4, 54, 664, 623, 62, 73, 4, 15, 217, 43, 4, 54, 664, 93, 120, 42, 19, 63, 29, 39, 11]",0
"[6, 11, 287, 88, 9, 1, 59, 5, 2]",0
"[67, 40, 11, 27, 1246, 48, 135, 6, 34, 252, 49, 34, 52, 21, 38, 244, 6, 14, 30]",0
"[26, 194, 856, 1, 442, 34, 13, 201, 1, 3, 4, 54, 50, 5, 301, 26, 228, 869, 57]",0
"[2, 190, 6, 176, 16, 37, 1, 3, 4, 310, 486]",0
"[107, 4, 24, 279, 147, 119, 146, 18, 57, 884, 21]",0
"[2, 1, 77, 6, 11, 22, 15, 21]",0
"[60, 4, 50, 39, 11, 6, 31, 18, 248, 49, 146, 11]",0
"[7, 5, 277, 5, 2, 13, 7, 6, 31, 303, 6, 5, 52, 7, 9, 1, 101, 896, 471, 7, 6, 31, 9, 1, 101, 262, 94, 32, 98, 5, 864, 71, 263, 13, 2, 1441]",0
"[31, 18, 113, 726, 92, 1, 3, 4, 267]",0
"[29, 63, 16, 24, 57, 1, 10, 307, 953, 122, 1, 306, 20]",0
"[2, 584, 18, 69, 20, 31, 437, 1, 3, 59, 635, 4, 324]",0
"[2, 24, 1, 177, 220, 1100, 186, 93, 3, 5, 90, 748, 100, 9, 63, 275, 93, 10, 5, 24, 2162, 2162, 100, 12, 10, 93, 6, 57, 11, 12, 1, 278, 227, 2163, 20, 290]",0
"[29, 91, 2, 35, 7, 6, 16, 9, 1, 3, 4, 396, 75]",0
"[29, 7, 23, 16, 1, 3, 30, 7, 47, 6, 286, 327, 52, 9, 92, 20, 1, 3]",0
"[294, 20, 159, 24, 607, 255, 16, 88, 453, 76, 110, 141, 23, 4, 38, 141, 67, 215, 141, 12, 365, 23, 4, 949, 89, 24, 183, 164, 12, 1, 141, 34, 341, 244, 38, 53, 24, 1, 77, 39, 16, 62]",0
"[2, 78, 14, 38, 488, 1, 23, 221, 37, 221]",0
"[6, 31, 18, 303, 9, 92, 1, 3, 4, 287, 303]",0
"[2, 103, 500, 118, 23, 59, 18, 114, 86]",0
"[2, 8, 150, 14, 9, 63, 59, 18, 1, 3, 11, 151, 52]",0
"[33, 74, 7, 6, 31, 18, 551, 80, 9, 1, 59]",0
"[410, 8, 1, 111, 22, 15, 16, 192, 45, 813, 1390]",0
"[29, 48, 39, 16, 62, 82, 4, 25, 3, 1, 39, 997, 62, 181, 82, 23, 4, 50, 39, 11]",0
"[40, 1, 3, 31, 18, 27, 30, 6, 10, 52, 8]",0
"[52, 6, 102, 9, 18, 1, 59, 174, 86, 2]",0
"[55, 161, 79, 42, 401, 34, 11, 164, 392, 17]",0
"[29, 63, 1, 3, 11, 16, 34, 52, 32, 132]",0
"[29, 39, 11, 19, 483, 32, 44, 13, 153, 366, 3, 4, 54]",0
"[256, 11, 9, 1, 3, 119, 59, 74, 427]",0
"[85, 48, 6, 31, 40, 57, 37, 1, 3, 52, 6, 102, 32, 72]",0
"[184, 11, 52, 293, 141, 434, 7, 12, 61, 245]",0
"[145, 23, 4, 35, 12, 6, 108, 5, 202, 20, 198, 64, 2166, 8, 183, 4, 202, 1, 141, 119, 760, 98, 13, 6, 15, 67, 39, 11, 21]",0
"[6, 31, 18, 281, 6, 780, 474, 13, 9, 1, 3, 4, 124]",0
"[455, 41, 31, 18, 8, 6, 10, 402, 414, 9, 1, 3, 5, 59]",0
"[6, 31, 18, 57, 43, 4, 9, 1, 3, 4, 29, 27]",0
"[6, 11, 1, 3, 4, 138, 6, 78]",0
"[14, 48, 14, 29, 39, 5, 11, 26, 23, 4, 12, 330, 8, 71, 67]",0
"[6, 251, 52, 5, 393, 523, 43, 59, 88, 21, 181, 37, 1, 3, 30, 245, 3, 162, 135, 52]",0
"[122, 114, 20, 16, 63, 365, 8, 456, 39, 1641, 34, 52, 63, 141]",0
"[4, 71, 155, 73, 22, 12, 57, 38, 137, 39, 31, 62, 61, 4]",0
"[7, 23, 4, 310, 38, 7, 16, 82, 6, 11, 181, 37, 207, 215, 597, 144, 247, 731, 460, 72]",0
"[14, 48, 73, 32, 210, 360, 5, 226]",0
"[74, 17, 48, 29, 11, 34, 52, 6, 1, 3]",0
"[29, 40, 176, 35, 88, 1, 3, 27, 34, 52, 235, 28]",0
"[30, 59, 18, 265, 2168, 245, 8, 3, 19, 193, 272, 307, 222, 181, 29, 38, 1, 3, 27, 19, 1, 10, 43, 272, 104, 307, 222, 8]",0
"[10, 12, 243, 210, 257, 16, 52, 119, 5, 102, 313, 462, 662, 12, 243, 2169, 72]",0
"[7, 166, 303, 24, 89, 107, 31, 18, 276, 5, 718, 5, 24, 37, 1, 3, 32, 72, 641, 305, 153, 189, 26, 542]",0
"[95, 56, 2, 13, 145, 54, 127, 20, 39, 31, 268, 122, 65, 348, 40, 122]",0
"[6, 11, 57, 9, 231, 1, 57]",0
"[7, 6, 31, 18, 96, 9, 29, 5, 3, 5, 77, 52, 6, 102]",0
"[7, 6, 59, 88, 128, 40, 1, 3, 5, 43, 4, 37, 5, 146, 59, 21, 372, 85]",0
"[6, 11, 18, 635, 64, 75, 486, 181, 1, 59, 113, 247, 342, 2170]",0
"[2, 1286, 23, 31, 16, 20, 114, 1543, 20, 6, 183, 79, 34, 815, 20]",0
"[138, 6, 102, 16, 61, 59, 374, 1, 540]",0
"[6, 31, 18, 98, 40, 37, 1, 3, 101, 34, 1396, 135, 476, 656, 373, 129, 1, 243, 420]",0
"[38, 51, 135, 23, 31, 88, 34, 222, 9, 40, 550, 41, 101, 307, 222, 8, 1, 10, 1, 186, 13, 39, 85, 6, 5, 115, 47, 92, 1, 10, 13, 73, 193, 101, 307, 953]",0
"[11, 6, 219, 9, 57, 61, 59]",0
"[429, 174, 6, 4, 31, 18, 90, 2, 49, 10, 15, 21]",0
"[14, 22, 12, 100, 15, 259]",1
"[7, 568, 184, 11, 29, 6, 1, 3, 11, 265, 792, 30, 71, 226]",0
"[6, 59, 18, 16, 49, 47, 1, 3, 90, 12, 96]",0
"[29, 88, 59, 1, 10, 38, 1, 3, 176, 88, 32, 72, 101, 85, 176]",0
"[335, 6, 5, 359, 9, 61, 3, 4, 57, 284, 8, 118]",0
"[142, 31, 18, 11, 6, 199, 9, 18, 1, 59]",0
"[160, 14, 26, 3, 71, 22, 1283]",0
"[6, 11, 181, 243, 8, 1, 3, 2176, 180, 98, 31, 18, 140, 1, 83, 47]",0
"[4, 127, 939, 100, 4, 127, 130, 11, 302, 1, 551, 73, 1268, 20, 43, 494, 169, 20, 10]",0
"[196, 17, 1624, 857, 164, 227, 145, 6, 251, 303, 52, 47, 6, 144, 43, 11, 181, 1, 3, 4, 50, 37, 146, 11, 21, 13, 150, 23, 277, 55, 85]",0
"[1, 3, 286, 327, 77, 52, 61, 30, 3]",0
"[6, 199, 31, 19, 11, 9, 18, 1, 1031, 59]",0
"[85, 48, 6, 31, 12, 391, 205, 1, 3, 5, 34, 31, 21, 12, 205, 140, 1, 3, 34, 47, 1, 83, 17, 349, 162, 17, 227, 51]",0
"[23, 316, 902, 526, 43, 59, 18, 1013, 40, 1, 3, 27, 30, 62, 3]",0
"[87, 17, 176, 18, 138, 6, 102, 9, 61, 59, 20]",0
"[31, 18, 268, 234, 1, 3, 5, 484, 65, 658, 42, 4, 39, 34, 185, 74]",0
"[13, 85, 132, 23, 11, 18, 96, 34, 52, 1, 3, 1, 426, 28]",0
"[257, 16, 883, 1799, 9, 113, 121, 13, 526, 670, 49, 20, 102, 41, 501, 16, 140]",0
"[6, 16, 37, 1, 3, 4]",0
"[11, 8, 192, 17, 477, 127, 169, 483, 39, 11, 124, 17, 76]",0
"[52, 6, 134, 9, 1, 1, 3, 199, 251, 18, 303, 26, 31, 27, 275, 20, 369, 369, 262, 20]",0
"[6, 18, 268, 40, 1, 59, 27, 30, 6, 102, 52, 32, 596]",0
"[138, 6, 102, 9, 5, 2, 49, 207, 11]",0
"[6, 31, 18, 57, 40, 92, 252, 117, 102]",0
"[184, 11, 305, 1244, 19, 792, 1, 10, 38, 273, 41, 199, 215, 31]",0
"[760, 501, 16, 275, 377, 41, 287, 12, 33, 1334]",1
"[7, 6, 31, 18, 89, 2051, 40, 49, 61, 57, 27, 154, 30, 18, 6, 59]",0
"[6, 31, 18, 96, 40, 1, 101, 27, 19, 1, 3, 77, 47]",0
"[80, 16, 52, 6, 464, 9, 18, 606, 1, 3]",0
"[2, 11, 1, 133]",0
"[23, 199, 11, 30, 52, 134, 38, 1, 3]",0
"[63, 210, 176, 141, 114, 101, 74, 17, 156, 30, 156, 6, 67, 17, 34, 24]",0
"[6, 31, 18, 28, 6, 166, 704, 89, 1960, 341, 11, 219, 52, 47, 6, 65, 102, 671, 37, 8, 1, 59, 59]",0
"[26, 3, 5, 43, 1, 16, 20, 86, 18, 20, 38, 1, 39, 11, 498, 140]",0
"[11, 8, 141, 63, 151, 335, 5, 582, 402, 414, 5, 582, 34, 32, 235, 28, 351, 32, 78, 30, 32, 10, 205, 69, 5, 251, 161, 103, 62, 151, 544, 184, 11, 8]",0
"[174, 99, 14, 189, 92, 87, 4, 50, 39, 11, 183, 143]",0
"[2, 55, 13, 145, 6, 31, 18, 57, 28, 34, 847, 38, 154, 9, 82, 23, 4, 25, 1, 3, 138, 47, 6, 65, 102, 85, 48]",0
"[1280, 62, 132, 6, 176, 88, 11, 426, 9, 375, 207, 11]",0
"[15, 8, 20, 100, 82, 6, 53, 39, 176, 57, 62]",0
"[470, 35, 7, 6, 16, 91, 184, 11, 265, 774, 9, 112, 235, 328, 32, 504, 432, 8, 29]",0
"[6, 11, 151, 52, 407, 52, 6, 78, 9, 40, 49, 146, 59, 85, 48, 1, 3, 4]",0
"[70, 238, 276, 54, 30, 99, 6, 14, 93, 11, 195, 2, 422, 851]",0
"[170, 337, 22, 194, 60, 377, 19, 456, 515, 109, 8, 14]",1
"[6, 11, 9, 18, 49, 61, 59, 74, 33]",0
"[55, 6, 31, 18, 268, 153, 3, 4, 267, 299, 6, 31, 23, 4, 37, 287, 13, 1, 298, 10, 300, 264, 55, 213, 5, 336, 1180, 408, 977, 476, 183, 937, 20, 241, 95, 12, 43, 31, 18, 268]",0
"[314, 598, 184, 11, 278, 7, 61, 59, 119, 30, 7, 6, 11, 8]",0
"[2, 43, 4, 226, 226, 18, 49, 781]",1
"[25, 14, 48, 9, 11, 192, 47, 5, 484, 65, 42, 188, 213, 28, 231, 12, 5, 42, 188, 1, 3, 5, 316, 34, 231, 137, 169, 231, 1015, 36, 615, 98]",0
"[2, 1, 83, 7, 6, 286, 327, 43, 31, 18, 1, 59, 59, 30, 7, 6, 199, 11]",0
"[59, 18, 114, 17, 231, 61, 5, 426, 30, 291, 3]",0
"[173, 27, 51, 320, 62, 13, 2, 1, 57, 181, 234, 39, 11, 659, 51, 36, 58, 173, 27, 228, 7, 1, 3, 11, 9, 51, 320, 13, 2, 1, 11, 86, 21, 173, 27]",0
"[33, 377, 19, 126, 19, 7, 416, 28, 10, 260, 27]",1
"[13, 85, 7, 6, 31, 18, 88, 223, 9, 37, 1, 59, 18, 8, 32, 383, 1274, 132]",0
"[29, 11, 151, 1244, 6, 1, 298, 5, 184, 11]",0
"[39, 16, 62, 69, 3, 4, 195, 1, 3, 34, 18, 252, 27, 132]",0
"[156, 31, 307, 5, 1379, 1, 3, 5, 34, 160, 156, 251, 138, 341, 336, 82, 23, 11, 235, 160, 156, 251, 52, 235, 47, 26, 1, 43, 4, 324, 244, 17, 13, 2, 369, 369, 262]",0
"[128, 13, 377, 17, 18, 57, 229, 205, 3, 4, 50, 2182, 8, 19, 381, 4, 42, 2182, 8, 81, 36, 416, 10, 430, 388, 2183, 21, 81, 36]",1
"[29, 1, 3, 88, 30, 7, 727, 128, 13, 31, 18, 8, 499, 1, 3, 77, 1, 26, 1, 3, 27, 224, 13, 21, 227, 7]",0
"[14, 9, 162, 26, 23, 4, 1252, 1411, 39, 16, 19, 11]",0
"[14, 17, 76, 9, 55, 1, 93, 35, 100, 27, 32, 129, 460, 27, 154]",0
"[7, 6, 59, 18, 88, 96, 9, 29, 1, 10, 188, 12, 3, 7, 4]",0
"[225, 17, 56, 2, 13, 23, 11, 40, 114, 17, 85, 48]",0
"[11, 88, 6, 199, 437, 18, 88, 61, 47, 59]",0
"[1090, 1131, 80, 9, 5, 2, 1090, 235, 10, 328, 12, 3, 129, 746]",0
"[32, 11, 8, 5, 177, 62, 51, 318, 558, 23, 221, 16]",0
"[4, 127, 20, 11, 510, 2, 1164, 39, 26, 43, 130, 100, 20, 56, 300, 169, 40, 1249, 1431, 1431, 6, 13, 2]",0
"[14, 17, 159, 2, 9, 3, 1, 5, 100, 201, 114, 26, 23, 4]",0
"[26, 3, 7, 116, 54, 50, 130, 39, 10, 329, 100, 3, 1]",0
"[1, 83, 30, 6, 5, 31, 12, 96, 9, 49, 20, 1, 3, 5, 4, 21, 396, 250, 150]",0
"[1, 5, 215, 11, 52, 6, 78]",0
"[31, 18, 5, 361, 1, 274, 91, 35, 33, 250]",0
"[2, 63, 790, 571, 2, 1, 77, 195, 13, 35, 8, 1, 3, 64, 2151, 21, 195, 12, 110, 2, 13, 398, 1, 10, 1022]",0
"[2, 83, 563, 145, 41, 4, 19, 68, 68, 20, 39, 31, 57, 30, 193, 4, 5, 42, 715, 20, 84, 258, 53, 2, 233, 13]",0
"[2, 1, 83, 7, 6, 31, 96, 5, 185, 96, 5, 1036, 1]",0
"[180, 156, 6, 11, 9, 4, 742, 69, 216, 213, 169, 82, 5, 90, 21, 10, 272, 1025, 16, 135, 156, 6, 11, 85, 48, 159, 35]",0
"[13, 85, 48, 40, 1, 3, 31, 151, 52, 141, 17, 63, 23, 16]",0
"[11, 34, 52, 8, 1, 3, 5, 204]",0
"[2, 1, 10, 392, 190, 11, 144, 94, 684, 339, 1, 343, 11, 39, 1445, 34, 22, 194, 1167, 12, 43, 2, 635, 205, 175, 1262, 4, 12, 244, 43, 16]",0
"[7, 6, 199, 11, 80, 49, 1, 3, 90, 38, 1, 3, 4, 310, 324, 1, 83, 24]",0
"[32, 72, 13, 272, 100, 9, 5, 146, 11, 85, 48, 35, 1, 739, 58, 200]",0
"[29, 1, 10, 11, 57, 34, 52, 7, 154, 30, 6, 516, 69, 23, 4, 50, 127, 130, 39, 11]",0
"[85, 7, 39, 16, 89, 1615, 7, 46, 2, 9, 29, 1, 3, 5, 90, 39, 16, 62, 26, 411, 85, 210, 11, 8]",0
"[14, 3, 43, 64, 42, 162, 40, 25, 12, 580, 89, 24, 39, 11, 62]",0
"[304, 13, 29, 7, 23, 16, 18, 2191, 40, 1, 3, 30, 52, 6, 10]",0
"[7, 36, 58, 6, 16, 57, 52, 188, 1627, 78, 9, 1, 10, 462, 38, 13, 85]",0
"[7, 6, 16, 9, 49, 92, 1, 3, 4, 310, 346, 85, 372, 24]",0
"[256, 98, 31, 96, 92, 10, 12, 1, 3, 5, 4]",0
"[7, 6, 11, 9, 92, 375, 1, 59, 287, 57]",0
"[7, 6, 6, 11, 59, 16, 303, 128, 9, 284, 303, 1, 59, 38, 173, 7, 240, 58]",0
"[6, 59, 284, 57, 437, 1, 166, 77]",0
"[116, 173, 328, 7, 23, 542, 683, 11, 18, 12, 6, 199, 437, 61, 47, 215, 6, 296, 61, 504]",0
"[32, 98, 5, 226, 7, 23, 34, 12, 200, 140, 9, 40, 114, 17, 27, 37, 10, 273]",0
"[6, 11, 5, 792, 4, 75, 346, 9, 1, 101, 18]",0
"[39, 16, 27, 26, 2042, 4, 54, 765, 1, 39, 16, 431, 43, 55, 16, 26, 10, 42, 47, 10, 813, 98, 158, 571, 571, 571]",0
"[29, 27, 51, 47, 243, 51, 1, 57, 9, 29, 1, 3, 4, 12, 57, 8, 27]",0
"[2, 24, 76, 14, 9, 32, 104, 184, 11, 407, 72, 81, 36]",0
"[6, 11, 18, 9, 351, 5, 2, 61, 278, 18, 225, 95]",0
"[225, 48, 70, 80, 1, 3, 4, 209, 54, 12, 23, 5, 4, 37, 5, 756, 65, 209, 68, 30, 137, 4, 47, 11, 183, 20, 26, 100]",0
"[125, 118, 215, 426, 18, 38, 256, 31, 26, 12, 4, 342]",0
"[467, 6, 393, 80, 176, 96, 6, 80, 47, 10, 102, 52, 37, 61, 59, 47]",0
"[85, 48, 6, 80, 7, 31, 18, 96, 8, 9, 92, 1, 3, 4]",0
"[7, 6, 31, 34, 335, 205, 9, 61, 59, 303, 27, 335, 6, 102, 9, 303, 27, 61, 59, 85, 13, 667, 17]",0
"[6, 31, 57, 138, 6, 102, 9, 1, 59, 59, 355, 355]",0
"[215, 31, 18, 114, 161, 614, 5, 445, 129, 331, 67, 17]",0
"[39, 11, 62, 417, 3, 4, 254, 579, 100, 302, 1107, 22, 27, 187, 183, 151, 822]",0
"[2, 114, 26, 23, 4, 39, 16, 2, 233, 19, 126, 47, 87]",0
"[69, 80, 13, 7, 286, 327, 16, 24, 88, 1, 101, 30, 375, 6, 219, 116, 1942]",0
"[32, 41, 52, 10, 847, 41, 77, 69, 7, 194, 114, 1, 3, 34, 715, 177, 12, 68, 32]",0
"[6, 11, 16, 41, 140, 92, 1, 59, 113, 80, 440, 11, 92, 61, 59, 85, 13, 1, 83, 159, 227, 7, 65, 139, 72]",0
"[206, 5, 15, 100, 4, 5, 35, 54, 98, 37, 146, 59, 18, 96, 594, 8, 11]",0
"[204, 11, 20, 1, 3, 30, 52, 71, 34, 12, 23, 31, 2, 694, 55, 13]",0
"[2, 1, 77, 4, 333, 119, 216, 11, 12, 308, 110, 225, 15, 94, 290, 1475, 608, 186, 28, 202, 2196, 512, 1, 10, 450, 789, 113, 549, 64, 586, 64, 789]",0
"[32, 18, 57, 84, 5, 221, 356, 138, 402, 414, 95, 119, 65, 102, 169]",0
"[2, 601, 6, 34, 252, 117, 23, 4, 50, 39, 11, 21, 26, 73, 4, 25, 183, 5, 42, 71, 1110, 264, 55, 34, 2, 13, 369, 117, 2049, 1, 3, 4, 50, 209, 54, 39, 11, 21, 1, 134, 566, 117]",0
"[2, 1, 14, 7, 6, 16, 145, 1, 3, 4]",0
"[2, 55, 90, 122, 226, 43, 11, 37, 122, 273]",0
"[114, 86, 176, 149, 88, 276, 634, 221, 29, 27]",0
"[52, 6, 102, 41, 18, 128, 9, 4, 54, 50, 49, 61, 3, 277, 95, 27, 6, 98]",0
"[23, 16, 88, 82, 23, 11, 1, 3, 34, 241, 19, 82, 7, 31, 52, 276, 7, 23, 11, 1376, 1, 3, 34, 222, 32, 98, 27, 38, 1, 65, 34, 52, 7, 154, 603]",0
"[6, 31, 18, 241, 6, 78, 9, 1, 3, 34, 485, 55, 27, 13, 431]",0
"[85, 48, 6, 11, 151, 241, 9, 49, 20, 1, 3, 5, 77, 125, 273]",0
"[6, 11, 34, 241, 29, 61, 3, 43, 4, 37, 351, 61, 16, 30, 138, 6, 102]",0
"[46, 48, 56, 2, 8, 73, 23, 16, 77, 52, 407, 1, 3]",0
"[2, 1191, 23, 4, 127, 169, 20, 39, 11, 62, 510, 197, 1650, 183, 4, 808, 119]",0
"[4, 127, 169, 41, 21, 29, 39, 11, 48, 26, 75, 283, 11, 27, 39, 9, 26, 127, 169, 84]",0
"[171, 17, 38, 140, 291, 94, 5, 448, 16, 96, 6, 56, 267, 12, 154, 498, 223, 6, 16, 200, 223, 181, 267, 234, 39, 327, 21, 154, 769, 1, 1327, 94, 17, 48]",0
"[33, 74, 6, 31, 18, 6, 11, 9, 61, 59, 225]",0
"[591, 156, 6, 31, 18, 268, 153, 3, 4, 75, 203, 181, 37, 56, 20, 1, 3, 4]",0
"[2172, 6, 11, 96, 43, 4, 1, 3, 339, 1, 10, 523, 641, 8, 339, 490, 98, 400, 2043]",0
"[192, 17, 18, 128, 1, 10, 74]",0
"[187, 23, 16, 47, 1, 3, 30, 52, 71, 89, 134]",0
"[40, 63, 2, 35, 7, 23, 31, 18, 12, 205, 34, 52, 235, 28, 264, 52, 8, 22, 205, 7, 101, 721, 8, 341, 8, 6, 150, 721, 8, 9, 1, 3, 28, 116, 129, 154, 10, 135, 21, 11, 34, 52]",0
"[184, 11, 1, 83, 112, 186, 194]",0
"[6, 221, 49, 20, 61, 3, 4, 54]",0
"[2, 603, 39, 16, 69, 3, 4, 139, 22, 15, 21]",0
"[2, 233, 87, 6, 11, 73, 43, 4, 324, 9, 18, 1, 59, 85, 13, 256, 7, 11]",0
"[89, 291, 16, 235, 679, 151, 52, 1, 10, 130, 263, 32, 44]",0
"[178, 14, 109, 8, 178, 87, 22, 430, 8, 132]",0
"[26, 3, 25, 8, 93, 100, 137, 135, 6, 34, 117]",0
"[129, 460, 132, 40, 107, 23, 16, 265, 52, 112, 52, 1, 134, 30, 52, 10]",0
"[235, 28, 121, 11, 16, 91, 52, 1704, 30, 138, 52, 71]",0
"[347, 7, 166, 31, 18, 96, 224, 26, 76, 342, 44, 7, 334, 240, 58]",0
"[13, 40, 273, 27, 165, 297, 16, 151, 52, 20, 1, 3, 85, 48]",0
"[40, 1, 3, 642, 11, 8, 1, 3, 34, 52]",0
"[6, 22, 15, 39, 57, 21]",0
"[29, 26, 23, 477, 127, 92, 49, 39, 11, 99, 47, 1, 311]",0
"[23, 723, 93, 39, 57, 28, 5, 651, 13, 5, 15]",0
"[57, 13, 20, 93, 25, 8, 153, 1, 10, 12, 23, 53, 2, 13]",0
"[29, 24, 122, 128, 40, 177, 13, 291, 4, 127, 313, 57, 3, 63, 39, 11]",0
"[209, 50, 54, 198, 16, 125, 884, 23, 4, 54, 9, 11, 62, 61, 687, 3, 4, 54, 113, 632, 239, 144, 173, 7, 36, 58]",0
"[2, 233, 4, 127, 130, 40, 11, 601, 233]",0
"[641, 1220, 331, 323, 10, 168, 19, 295, 41, 16, 88, 377, 1255]",1
"[29, 7, 23, 16, 1, 3, 582, 11, 30, 52, 7, 6, 134]",0
"[6, 373, 296, 6, 373, 503, 11, 49, 61, 3, 47, 124]",0
"[6, 31, 18, 9, 92, 1, 3, 4, 421, 190]",0
"[6, 11, 57, 9, 375, 49, 61, 57, 187]",0
"[69, 16, 9, 40, 1, 3, 27, 146, 799, 18, 21]",0
"[95, 6, 360, 11, 57, 9, 61, 59, 47, 37, 146, 59, 21]",0
"[365, 51, 16, 1313, 35, 148, 5, 316, 210, 11, 12, 104, 122, 141, 451, 197, 116, 173]",0
"[184, 11, 85, 13, 7, 204, 11, 305, 52, 275, 52, 1, 134, 30, 52, 7, 6, 71, 89, 12, 10, 216, 11, 305, 52, 5, 582, 40, 63, 1, 298, 11, 305, 52, 85, 13, 132]",0
"[51, 6, 67, 34, 35, 291, 31, 18, 3, 265, 544, 538, 63, 1, 3, 21, 39, 265, 1, 336, 19, 414, 6, 2105, 222, 18, 9, 1, 10, 550, 101, 307, 222, 8, 32, 129, 27]",0
"[142, 11, 16, 24, 265, 335, 18, 1, 59, 74, 1, 3, 4, 310, 324]",0
"[14, 17, 294, 7, 32, 5, 295, 18, 8]",0
"[6, 5, 11, 9, 49, 1, 3, 410, 31, 6, 59, 9, 49, 1, 3, 521, 250, 124, 150]",0
"[2, 1, 83, 13, 7, 31, 18, 57, 265, 241, 9, 40, 1, 101, 16]",0
"[1139, 23, 218, 2, 13, 60, 192, 86, 433, 23, 4, 75, 130, 19, 75, 203, 39, 11, 1567, 61, 21, 75, 346]",0
