review_token,Content
"[25, 14, 9, 7, 371, 18, 88, 40, 1, 3, 265, 11, 91, 52, 27]",1
"[107, 144, 15, 651, 105, 1185, 24, 139, 15, 1, 3, 270, 21]",0
"[40, 1686, 1, 496, 48, 737, 5, 179, 2140, 40, 220, 395, 10, 5, 2046, 5, 35, 1, 484, 17, 349]",0
"[29, 22, 15, 61, 115, 1, 10, 15, 22, 17, 15, 111, 1281]",0
"[14, 17, 2, 13, 170, 3, 4, 465, 5, 24, 13, 28, 38, 1044, 4, 28, 106, 48, 170, 92, 100, 19, 122, 22, 25, 14, 106]",0
"[160, 170, 287, 122, 359, 19, 408, 122, 212, 417, 3, 648, 313, 167]",0
"[2, 24, 195, 160, 22, 17, 287, 12, 1364, 126, 195, 160, 4, 81, 36]",1
"[420, 27, 24, 10, 329, 496, 212, 4, 94, 12, 110, 51, 1687, 67, 13, 1, 245, 4, 35, 118, 1044, 3, 5, 212, 153, 3, 340, 314, 128, 170, 104, 27, 1927, 30, 179, 8, 133, 290]",1
"[106, 33, 246, 86, 1, 22, 215, 9, 68, 80, 75, 130, 92, 5, 66, 27]",0
"[2, 87, 22, 15, 12, 365, 8, 4, 147, 182, 37, 38, 282, 60, 22, 15, 139, 15, 8, 67, 21, 2, 480]",0
"[41, 35, 133, 93, 73, 82, 51, 4, 404, 529, 539, 94, 1, 3, 113, 147, 32, 44, 21, 153, 3, 4, 93, 147, 113, 242]",0
"[12, 44, 123, 89, 66, 447, 113, 232, 506, 24]",1
"[1508, 2, 220, 16, 13, 60, 10, 654, 517, 280, 6, 10, 267, 570, 423, 76, 506]",1
"[14, 33, 439, 439, 580, 106, 25, 8, 499, 178, 110, 225, 25, 108, 67, 186, 3, 128]",1
"[154, 51, 36, 58, 27, 201, 66, 42, 1147, 458, 12, 112, 51, 4, 5, 2, 24, 118, 17, 1235, 32, 44, 21]",0
"[27, 148, 26, 281, 11, 93, 298]",1
"[22, 15, 8, 9, 92, 133]",0
"[328, 29, 5, 989, 1113, 1, 123, 247, 75, 203]",0
"[29, 107, 66, 119, 127, 40, 1, 10, 108, 214, 598, 10, 552]",0
"[2, 14, 19, 3, 4, 12, 67, 67, 148, 290, 26, 5, 202, 212, 212, 94, 144, 280, 5, 136, 10, 25, 2144, 156, 46, 17, 56, 2144]",1
"[66, 1440, 146, 16, 57, 43, 4, 50, 217, 26, 1, 10, 15, 1102, 76, 23, 392, 17, 370, 15, 57, 777]",0
"[2, 27, 160, 12, 1, 160, 22, 15, 27]",0
"[2, 13, 449, 7, 33, 14, 86, 280, 63, 66, 42, 6, 715, 19, 78, 120, 380, 857, 213, 89, 2, 13]",0
"[439, 33, 129, 5, 121, 137, 193, 4, 179, 162, 15, 655, 72]",0
"[2, 14, 9, 35, 22, 15, 38, 293, 43]",0
"[7, 246, 16, 24, 189, 14, 108, 447, 253, 50, 47, 160, 781]",1
"[655, 62, 38, 27, 26, 3, 88, 389, 47, 992, 348, 60, 13, 573, 513, 12, 722]",0
"[13, 2, 349, 87, 17, 6, 39, 11, 62, 339, 1, 10, 12, 100, 25, 27, 73, 182, 147, 150, 76, 13, 2, 84, 5, 319, 269, 171, 17]",0
"[2, 33, 14, 43, 232, 5, 239, 1285, 294, 7, 652, 42, 130, 5, 104, 21, 153, 104, 106, 21]",0
"[58, 200, 20, 27, 84, 22, 22, 201, 2, 8, 22, 15, 28, 45]",0
"[95, 204, 12, 16, 25, 130, 47, 14, 14, 17, 19, 3, 5, 53, 590, 155, 98, 16, 154, 3, 534, 204, 25]",1
"[2, 14, 749, 10, 168, 287, 287, 266, 98, 43, 251, 239, 858, 1034]",1
"[22, 15, 3, 213, 213, 169]",0
"[15, 499, 9, 330, 15, 221, 1, 3, 5, 270]",0
"[122, 22, 6, 15, 1, 3, 5, 263, 4, 105, 28]",0
"[15, 12, 65, 221, 33, 549]",0
"[124, 15, 6, 22, 160, 95, 4, 113, 979, 9, 662, 1, 5, 651, 47, 167, 163, 217, 30, 109, 14, 43, 4, 202, 97, 244, 95, 4, 5, 136, 30, 25, 8, 133]",0
"[225, 17, 56, 35, 70, 17, 45, 30, 254, 99, 139, 15, 8, 22, 17]",0
"[22, 15, 28, 24, 12, 6, 5, 475, 4, 8, 39, 34, 252, 157, 191, 256, 5, 53]",0
"[639, 240, 4, 25, 25, 44, 5, 24, 848, 19, 4, 447, 359, 68, 8]",1
"[14, 9, 971, 5, 15, 1068, 388, 86, 55, 21, 121, 4, 1260, 471]",0
"[32, 43, 12, 110, 2, 13, 150, 6, 14, 9, 32, 27, 78, 15, 27]",0
"[22, 15, 191, 527, 1, 198, 594, 8, 208, 131]",0
"[14, 17, 9, 22, 15, 8, 1, 168, 76, 12, 524, 3, 4, 155]",0
"[32, 98, 2, 13, 32, 78, 15, 8, 5, 314, 35, 26, 103, 196, 210, 258, 211, 15, 22, 8, 32, 78, 15, 8]",0
"[95, 31, 567, 42, 244, 4, 145, 23, 64, 39, 207, 315, 604, 120, 10, 15, 225, 225]",0
"[172, 25, 73, 293, 67, 115, 25, 69, 103, 837, 25, 177, 19, 68, 68, 269, 26, 3, 212, 115, 25, 69, 69, 21, 51, 36, 254, 58]",0
"[22, 15, 110, 1, 1040, 82, 4, 100, 48, 411, 9, 442, 98, 15, 8, 84, 186, 28]",0
"[29, 22, 35, 12, 218, 7, 165, 64, 209, 1089, 7, 62, 35, 10, 63, 1, 10]",0
"[29, 31, 88, 92, 10, 15, 1570]",0
"[195, 39, 16, 62, 41, 3, 4, 117, 144, 73, 43, 4, 15]",0
"[48, 73, 15, 125, 22, 26, 3, 78, 78, 15]",0
"[106, 2, 73, 162, 1, 6, 2, 386, 116, 5, 101, 2, 8, 506, 63, 6, 10, 2, 386, 40, 66, 143, 56, 249, 175]",0
"[2, 104, 87, 19, 15, 22, 17]",0
"[25, 70, 1498, 19, 70, 1, 10, 147, 8]",0
"[7, 46, 56, 2, 73, 12, 43, 7, 1, 46, 94, 125, 22, 15]",0
"[7, 53, 60, 23, 4, 25, 859, 860, 6, 23, 147, 119, 175, 25, 13, 468, 277, 139, 6, 16, 21]",0
"[7, 46, 2, 201, 25, 25, 8, 14, 17, 1, 55, 55, 15, 12, 524, 103, 409]",1
"[247, 242, 1082, 901, 29, 1, 108, 264, 1393, 901, 19, 515, 599, 599, 511, 112, 108]",0
"[32, 15, 27, 84, 22, 197, 2, 13, 244, 67, 15, 71, 144, 117]",0
"[22, 15, 26, 21, 4, 25, 135, 110, 225, 1314, 117, 22, 17]",0
"[2, 14, 9, 162, 25, 8, 1, 123, 103, 61, 10]",0
"[150, 6, 244, 156, 56, 15, 19, 45, 8, 161, 156, 197, 26, 49, 45, 156, 369, 1844]",0
"[51, 36, 58, 200, 172, 2, 13, 5, 66, 301, 209, 253, 50, 1, 289, 1, 5, 66, 38, 256, 319, 2, 13]",0
"[439, 98, 159, 2, 280, 43, 457, 253, 50, 26, 23, 4, 27, 193, 5, 24, 20, 123]",1
"[2, 27, 33, 14, 10, 42, 340, 586, 54, 79, 171, 26, 1, 5, 53]",1
"[753, 6, 14, 73, 15, 125, 22]",0
"[172, 86, 106, 25, 8, 22, 204, 8, 93, 10]",1
"[2, 174, 105, 118, 19, 15, 22]",0
"[2, 13, 14, 17, 108, 8, 14, 8, 106, 309, 44, 158]",1
"[244, 17, 22, 15, 1, 103, 2, 12, 68]",0
"[602, 132, 41, 2, 8, 44, 9, 78, 15, 27, 991]",0
"[161, 72, 15, 84, 1639, 118, 26, 144, 15, 111, 21, 4, 25, 8]",0
"[13, 2, 33, 14, 19, 7, 46, 93, 25, 25, 12, 10, 5, 2, 13, 81, 36, 27, 12, 12, 6, 43, 2, 81, 36]",1
"[15, 126, 5, 438, 2149]",0
"[1426, 6, 436, 17, 4, 34, 191, 15, 22, 17, 459, 76, 183, 1, 255, 5, 5, 53, 2, 1, 15, 113, 182, 398, 195]",0
"[15, 125, 22, 178, 26, 4, 24, 37, 22, 15, 8]",0
"[41, 35, 7, 400, 49, 78, 123, 376, 214, 25, 25, 983]",0
"[246, 86, 3, 4, 302, 634, 9, 1, 193, 147, 107]",1
"[95, 723, 58, 744, 172, 302, 22, 15, 1, 1184, 9, 26, 3, 15, 12, 1412, 368, 20, 84, 12, 1412, 67]",0
"[14, 48, 9, 6, 16, 9, 92, 10, 15]",0
"[14, 19, 123, 93, 10, 5, 24, 26, 3, 108, 47, 72, 2150, 1208, 486]",1
"[7, 33, 46, 91, 2, 13, 1144, 7, 3, 337, 247, 50, 210, 54, 79, 313, 118]",1
"[2, 87, 17, 110, 74, 6, 15, 167, 67, 17]",0
"[2, 1, 83, 206, 123, 9, 22, 25, 12, 1, 10, 171, 6, 31, 12, 57]",0
"[2, 1, 83, 6, 16, 140, 145, 49, 10, 15]",0
"[2, 14, 9, 40, 120, 143, 40, 1, 10, 5, 314]",0
"[33, 232, 19, 26, 3, 292, 1598, 5, 104, 81, 36]",1
"[2, 12, 87, 45, 28, 15, 12, 22]",0
"[22, 15, 111, 230, 4]",0
"[106, 170, 28, 260, 66, 19, 35, 115, 8]",1
"[195, 743, 5, 24, 10, 706, 19, 26, 3, 292, 697, 831, 5, 36, 2151, 147, 84, 318, 318, 76, 134, 94, 20, 294, 261, 81, 36]",0
"[55, 48, 13, 714, 6, 395, 40, 61, 79]",0
"[197, 20, 76, 256, 16, 47, 104, 174, 2, 8, 22, 120, 12, 175, 1, 3, 5, 64]",0
"[33, 14, 2, 8, 51, 46, 2153, 4, 66, 42, 38, 3, 973, 65, 35, 12, 22, 694, 25]",1
"[15, 125, 22, 9, 25, 8, 14]",1
"[35, 22, 12, 1, 484, 2, 1, 83]",0
"[22, 287, 2155, 2156, 177, 1671, 19, 1395, 1693, 94, 6, 10, 9, 5, 104, 587, 528, 2155, 2156, 19, 147, 8, 177, 2157, 393, 458, 19, 68, 41, 1259, 81, 36]",0
"[57, 47, 122, 22, 15, 111, 17, 15, 304]",0
"[106, 98, 23, 64, 55, 20, 12, 524, 34, 57, 153, 3, 4, 25, 675, 2127, 591, 576]",1
"[2, 14, 9, 259, 259, 15, 19, 583, 52]",0
"[2, 55, 159, 259, 11, 259, 15, 183, 5, 202, 224, 20, 93, 65, 202, 139, 1314, 117, 8, 388, 17, 21, 156, 47, 13, 12, 110, 2, 8]",0
"[126, 75, 177, 35, 19, 6, 11, 49, 22, 15]",0
"[266, 14, 9, 112, 186, 15]",0
"[2, 123, 17, 226, 19, 818, 43, 4, 453, 120]",1
"[51, 61, 67, 34, 24, 13, 220, 8, 306, 133, 21, 4, 108, 859, 860, 145, 5, 318, 147, 63, 21, 133, 108, 8, 175, 93, 85, 48, 40, 3, 175, 93, 107, 147, 8]",0
"[7, 320, 50, 5, 2, 13, 3, 181, 234, 5, 682, 2, 87, 22, 682, 144, 117, 20, 183, 197]",0
"[32, 72, 15, 84, 22, 38, 111, 26, 64, 35]",0
"[81, 36, 6, 240, 66, 12, 44, 294, 517, 75, 303, 5, 22, 376, 817, 388, 81, 36]",1
"[211, 43, 4, 32, 104, 25, 78, 22, 78, 123]",0
"[6, 16, 57, 92, 20, 10, 15]",0
"[6, 319, 1, 3, 64, 54, 387, 37, 531, 12, 68, 124, 13, 2]",0
"[256, 1, 3, 4, 66, 119, 364, 1, 103, 143, 12, 3, 4, 66, 119, 127]",0
"[2, 14, 9, 162, 15, 22, 17, 242, 35, 118, 19, 51, 1, 3, 4, 263, 28, 15, 21, 352, 158, 1, 211]",0
"[14, 73, 22, 15, 56, 111, 30, 99, 261, 14]",0
"[429, 174, 1, 255, 172, 53, 13, 2, 114, 20, 228, 14, 183, 258, 53, 14, 93, 25, 10, 89, 214, 2, 13, 87, 174, 21]",0
"[3, 17, 43, 12, 1, 619, 64, 509, 415, 10, 42, 38, 92, 3, 4, 10, 136]",1
"[33, 111, 15, 28, 78, 230]",0
"[2, 8, 14, 17, 93, 25, 10, 1, 885, 26, 137, 4, 8]",1
"[2, 500, 6, 16, 49, 20, 10, 15]",0
"[29, 469, 42, 1, 3, 79, 21, 5, 2, 13, 27]",0
"[2, 13, 14, 17, 22, 25, 47, 19, 26, 258, 1, 23, 22, 15, 258, 34, 488, 157, 57, 27, 38, 84, 26, 22, 15, 9, 1, 488]",1
"[2, 22, 15, 265, 1428, 229, 279, 182]",0
"[231, 6, 88, 9, 49, 198, 4, 15, 35, 8, 1, 166, 4, 47]",0
"[82, 64, 330, 8, 221, 9, 82, 5, 1080, 2160, 330, 8]",0
"[6, 11, 15, 388, 1694, 107, 79, 198, 168, 28]",0
"[115, 292, 19, 25, 837, 12, 69, 72, 84, 12, 1558, 19, 84, 36, 95, 115, 25, 661, 160]",0
"[2, 1, 77, 6, 11, 22, 15, 21]",0
"[123, 48, 66, 938, 9, 40, 51, 165, 4, 1406, 2005, 470, 533, 40, 1, 3, 37, 5, 65, 66, 42, 12, 68, 442, 216, 32, 1, 94, 29, 27]",1
"[33, 246, 3, 4, 50, 75, 890, 12, 63, 114, 66, 42, 401]",1
"[15, 186, 107, 182, 33, 111, 69, 115, 90, 37, 104, 44, 37, 104, 124, 15]",0
"[15, 8, 1, 640, 26, 240, 15, 94, 629, 20]",0
"[158, 232, 17, 106, 19, 22, 204, 395, 89, 232, 113, 720, 766, 14]",1
"[33, 14, 73, 22, 15, 6, 177, 42, 150, 53, 20]",0
"[1, 3, 4, 54, 387, 256, 53, 197, 224]",0
"[6, 16, 92, 5, 49, 15, 56, 168, 99, 28]",0
"[15, 125, 70, 28, 15, 47, 238]",0
"[22, 15, 19, 330, 15, 33, 67]",0
"[3, 4, 292, 415, 89, 136]",1
"[7, 46, 2, 13, 14, 3, 4, 25, 19, 520, 555, 86]",1
"[6, 96, 49, 15, 139, 15, 8, 22]",0
"[22, 15, 19, 105, 125, 70]",0
"[49, 22, 15, 9, 107, 80, 8, 5, 146, 115]",0
"[15, 8, 22, 19, 178, 24, 8, 105, 1, 3, 5, 4, 21]",0
"[6, 16, 49, 10, 15, 283, 245]",0
"[410, 8, 1, 111, 22, 15, 16, 192, 45, 813, 1390]",0
"[294, 20, 22, 25, 8, 76, 269, 26, 76, 22, 135, 211, 26, 31, 18, 25, 8]",0
"[7, 1, 46, 15, 32, 15, 55, 188, 84, 101, 5, 231, 7]",0
"[78, 155, 201, 70, 45, 22, 15, 47]",0
"[53, 2, 24, 60, 165, 1259, 4, 528, 157, 340, 403, 12, 76, 67, 9, 37, 1686, 318, 318, 13, 2, 1655, 403, 135, 9, 103, 1, 358, 17, 294, 20, 27, 26, 195, 89, 220, 1, 358, 10, 263, 27, 6, 1, 255, 10, 707, 89, 214, 318, 318, 225, 51, 431, 10]",0
"[32, 15, 8, 218, 27, 32, 107, 397, 182, 213, 15, 8]",0
"[145, 23, 4, 35, 12, 6, 108, 5, 202, 20, 198, 64, 2166, 8, 183, 4, 202, 1, 141, 119, 760, 98, 13, 6, 15, 67, 39, 11, 21]",0
"[22, 232, 104, 66, 42, 561, 19, 283, 106]",1
"[134, 44, 19, 123, 35, 193, 204, 20]",1
"[14, 22, 209, 447, 92, 1679, 132]",1
"[25, 8, 125, 326, 294, 20, 116, 5, 22, 21, 25, 8, 701, 26, 76, 22, 69, 7, 36, 58]",0
"[15, 33, 186, 15, 2167, 327, 5, 318, 24]",0
"[91, 10, 2, 24, 33, 155, 19, 129, 64, 232, 47, 720, 766, 12, 1, 108, 214, 120, 42, 1432]",1
"[498, 147, 29, 1, 3, 254, 25, 229, 108, 279, 182, 20]",0
"[22, 15, 178, 47, 70, 45, 6, 15]",0
"[56, 20, 4, 15, 22, 17, 15]",0
"[132, 32, 810, 2009, 21, 103, 992, 291, 553, 8, 22, 12, 66, 574, 10, 267, 38, 326, 17, 553, 12, 66, 38, 293, 171, 16]",0
"[33, 246, 4, 5, 24, 25, 126, 14]",1
"[106, 9, 15, 8, 125, 22]",0
"[429, 174, 6, 4, 31, 18, 90, 2, 49, 10, 15, 21]",0
"[15, 33, 111, 86, 629, 20, 26, 10, 15]",0
"[22, 15, 183, 15, 77, 6, 1, 3, 270, 2172]",0
"[14, 22, 12, 100, 15, 259]",1
"[106, 17, 3, 43, 4, 25, 42, 50, 106, 158]",1
"[2, 12, 14, 19, 749, 10, 15, 81, 36, 24, 588, 6, 2173, 128, 10, 4, 179, 65, 162]",1
"[35, 1, 23, 163, 15, 125, 22]",0
"[2, 13, 6, 14, 9, 143, 40, 1, 10, 3, 5, 149, 1, 143, 39, 10]",0
"[6, 16, 92, 22, 15, 1043, 451, 4, 5, 136, 60, 165, 4, 2174, 2175, 399, 9, 2175, 4, 5, 2085, 12, 1, 10, 15, 26, 16]",0
"[78, 259, 15, 19, 126, 189, 1120, 145, 117, 156, 144, 73, 4, 15, 217]",0
"[22, 15, 15, 1, 559, 339]",0
"[2, 13, 166, 129, 137, 41, 3, 64, 224, 179, 12, 193]",1
"[116, 15, 5, 632, 330, 113, 315, 20, 84, 113, 182]",0
"[2177, 26, 20, 10, 380, 143, 198, 71, 133, 48, 51, 36, 58, 62, 27, 126, 24, 8, 14, 1602, 116, 5, 44, 21]",0
"[56, 202, 15, 71, 22, 5, 2, 13, 26, 20, 179, 115, 150, 7, 53, 13, 2]",0
"[33, 230, 41, 4, 93, 5, 136, 280, 54, 247, 253, 50]",1
"[6, 11, 57, 49, 20, 10, 15, 500]",0
"[107, 23, 212, 112, 15, 1, 255, 53, 76]",0
"[106, 9, 104, 21, 72, 120, 42, 8, 308, 1, 41, 120, 130]",0
"[32, 41, 562, 309, 1004, 130, 72, 19, 47, 179, 1231, 47, 32, 104, 21, 376, 12, 130, 103, 1444, 19, 19, 179, 12, 587, 1444, 19, 179, 172, 214, 145, 103, 19, 5, 136, 10, 959, 81, 36]",0
"[32, 27, 41, 15, 8, 655]",0
"[2, 13, 14, 48, 9, 71, 14, 1, 10, 15, 190]",0
"[33, 129, 86, 66, 12, 193, 137, 3, 64, 136]",1
"[32, 27, 15, 8, 94, 201, 21, 133, 10, 15, 32, 5, 78, 15]",0
"[15, 22, 17, 1, 3, 5, 270, 339]",0
"[419, 8, 201, 18, 212, 144, 5, 104, 21, 15, 8, 17]",0
"[75, 346, 890, 385, 1854, 75, 927, 75, 1806, 934, 93, 280, 26, 10, 75, 203, 44, 76, 158]",0
"[23, 4, 209, 42, 228, 23, 4, 15, 117, 113, 144, 15, 2178, 1, 144, 144, 412, 197]",0
"[22, 204, 25, 8, 126, 189, 47, 14]",0
"[29, 1, 405, 75, 203, 32, 5, 44, 21, 27, 132, 383]",0
"[2, 13, 14, 22, 15, 38, 67, 15, 8]",0
"[760, 501, 16, 275, 377, 41, 287, 12, 33, 1334]",1
"[2, 13, 33, 172, 3, 4, 149, 66, 12, 151]",1
"[142, 115, 21, 15, 38, 22, 17, 19, 45]",0
"[14, 5, 24, 10, 857, 415, 51, 2179, 38, 51, 3, 1341, 2179, 5, 24]",1
"[125, 22, 15, 19, 112, 45]",0
"[58, 8, 7, 104, 20, 120, 143, 234, 6, 1, 10, 10, 2, 13]",0
"[15, 22, 110, 118, 1, 3, 4, 339]",0
"[14, 40, 2, 26, 442, 1000, 23, 104, 465, 587, 1767, 72, 145, 5, 24, 73, 10, 56, 309, 1463, 20, 340, 47, 72, 104, 1424]",0
"[125, 22, 15, 8, 38, 1, 230, 4]",0
"[187, 13, 13, 21, 306, 306, 4, 15, 6, 103, 15, 808, 282, 368, 352, 78, 72, 518, 518, 15]",0
"[15, 148, 22, 19, 45, 28, 28, 32, 44, 157, 366, 197, 2]",0
"[74, 17, 56, 2, 13, 30, 49, 10, 18, 4, 140, 358, 23, 4, 2180, 860, 181, 6, 218, 2180, 860, 30, 6, 147, 291, 10, 254, 147, 63, 218]",0
"[40, 63, 10, 15, 27, 103, 4, 42, 245, 308, 244, 26, 10, 15]",0
"[2, 24, 106, 17, 66, 423, 126, 189, 160, 1697, 155, 34, 2, 24]",1
"[3, 79, 75, 775, 253, 50, 47, 12, 749]",1
"[38, 456, 4, 75, 75, 1418]",1
"[2, 12, 33, 87, 22, 15]",0
"[2, 8, 6, 14, 73, 12, 308, 51, 1380, 94, 22, 17, 787, 15]",0
"[247, 1442, 388, 75, 15, 8, 487, 618, 357, 185, 30, 6, 16, 223]",0
"[22, 15, 23, 204, 16, 105, 28]",0
"[46, 118, 19, 125, 22, 15, 8]",0
"[132, 51, 46, 48, 56, 2, 13, 201, 51, 46, 4, 333, 8, 5, 136, 9, 51, 71, 46, 25, 909, 162, 8, 5, 136, 103, 1, 10, 25, 909, 12, 23, 261, 4]",0
"[125, 22, 15, 38, 4, 15, 228, 24]",0
"[1026, 83, 1, 3, 152, 22, 15, 35, 8, 208, 28, 110, 436]",0
"[125, 22, 15, 54, 50, 125, 452]",0
"[29, 143, 56, 237, 1, 10, 62, 30, 10, 9, 29, 63, 6, 1, 10, 7, 38, 33, 74]",0
"[173, 2181, 73, 1061, 58, 393, 60, 2, 35, 1, 10, 25, 259, 20, 55, 1, 10, 147, 62, 148]",0
"[15, 125, 22, 30, 6, 96, 10]",0
"[106, 4, 8, 170, 1, 22, 15, 27, 132, 7, 36, 58]",0
"[25, 14, 48, 9, 11, 192, 47, 5, 484, 65, 42, 188, 213, 28, 231, 12, 5, 42, 188, 1, 3, 5, 316, 34, 231, 137, 169, 231, 1015, 36, 615, 98]",1
"[246, 48, 10, 35, 43, 4, 123, 122, 226]",1
"[106, 7, 46, 4, 42, 9, 26, 15, 1, 10, 71, 106, 431]",0
"[5, 24, 4, 211, 17, 126, 47, 14, 179, 340, 56, 25, 172]",1
"[2, 1, 14, 145, 315, 6, 118, 214, 98, 69, 251, 18, 6, 22, 15, 8, 32, 27, 5, 14, 21]",0
"[2, 14, 280, 64, 209, 209, 415, 26, 193, 38, 3, 64, 21, 5, 2, 13]",1
"[16, 96, 49, 10, 15, 28]",0
"[1, 3, 164, 147, 61, 32, 260, 21]",0
"[14, 2, 9, 125, 22, 15]",0
"[2, 13, 51, 46, 29, 51, 46, 60, 3, 4, 12, 151, 1, 343, 21, 4, 5, 42]",1
"[125, 22, 15, 38, 244, 43, 53, 47]",0
"[1, 83, 55, 55, 28, 51, 23, 149, 21, 60, 238, 37, 10, 15, 28, 111, 28, 9, 5, 24, 194, 68, 1, 30, 185, 261, 1, 29, 29]",0
"[22, 15, 20, 48, 32, 916, 27, 41, 15]",0
"[1, 3, 79, 4, 127, 5, 301, 2, 1, 77]",0
"[79, 50, 634, 182, 12, 68, 6, 136, 49, 973, 352, 104, 25, 69, 72]",0
"[454, 13, 172, 48, 1614, 108, 54, 75, 203, 172, 172, 172]",1
"[6, 22, 15, 67, 17, 19, 677, 1, 83, 1077, 435, 2185]",0
"[122, 5, 115, 40, 120, 8, 214, 27, 228, 8, 104, 71, 14, 40, 1179, 27]",0
"[2, 13, 33, 77, 41, 4, 50, 25, 19, 292]",0
"[46, 17, 4, 5, 136, 25, 8, 14]",1
"[7, 58, 497, 24, 8, 14, 17, 39, 565, 53, 2, 24, 9, 135, 32, 101, 237, 380, 42, 56, 143, 27, 154, 32, 26, 3, 7, 110, 58, 27, 32]",0
"[173, 132, 58, 153, 212, 5, 331, 41, 912, 32, 48, 132, 17, 32, 263, 65, 912]",0
"[81, 36, 43, 4, 12, 359, 19, 232, 24, 612, 28, 19, 28, 556]",1
"[126, 160, 73, 22, 15]",0
"[65, 136, 60, 10, 292, 2187, 8, 170, 104, 123, 21, 89, 463, 956]",1
"[2, 13, 33, 77, 41, 4, 50, 19, 68, 68, 81, 36, 2, 35]",1
"[160, 48, 9, 22, 15, 8, 32, 72, 84, 10, 15, 141, 38]",0
"[46, 17, 91, 2, 13, 1, 10, 15, 19, 367]",1
"[32, 3, 5, 288, 21, 13, 15, 22, 17]",0
"[22, 15, 69, 47, 4, 15, 21, 15, 21, 244, 38]",0
"[70, 45, 19, 22, 15]",0
"[33, 784, 41, 5, 38, 550, 232, 19, 134, 123]",1
"[2, 63, 790, 571, 2, 1, 77, 195, 13, 35, 8, 1, 3, 64, 2151, 21, 195, 12, 110, 2, 13, 398, 1, 10, 1022]",0
"[81, 36, 35, 91, 10, 2, 35, 7, 166, 4, 50, 54, 79]",1
"[33, 129, 41, 4, 387, 900, 121, 5, 289]",1
"[61, 155, 432, 29, 572, 42, 1, 3, 54, 29, 39, 4, 1006, 81, 36]",0
"[15, 12, 166, 5, 35, 33, 22, 19, 94, 33, 111]",0
"[213, 169, 22, 15, 35, 102]",0
"[32, 948, 15, 8, 125, 22]",0
"[29, 322, 143, 8, 1, 10, 27, 55, 7, 195, 12, 1, 10, 162, 17, 30, 143, 22, 25, 14]",0
"[2, 8, 14, 73, 204, 42, 8, 259, 1, 10, 1012, 339]",0
"[44, 73, 1686, 118, 1, 119, 128, 108]",0
"[29, 351, 147, 6, 108, 351, 216, 234, 142, 90, 93, 147, 251, 73, 1073, 216, 20, 32, 72, 44, 21]",0
"[22, 15, 89, 214, 25, 8]",0
"[388, 416, 7, 66, 42, 8, 1323, 21, 406, 42, 120, 12, 7, 207, 269, 170, 841, 44, 636, 379, 81, 36]",0
"[58, 200, 20, 87, 2, 63, 15, 71, 409, 6, 118, 22, 15, 21, 510, 2, 480]",0
"[29, 120, 42, 8, 1, 123, 62, 82, 34, 2, 13, 123, 120, 8, 9, 63, 1, 123]",0
"[32, 72, 154, 21, 179, 350, 289, 12, 498, 145, 218, 325, 325, 10, 350, 289, 1566, 48, 51, 165, 4, 25, 25, 814, 62, 154, 73, 94, 12, 1, 10]",0
"[14, 17, 2, 24, 13, 220, 51, 320, 573, 144, 117, 181, 234, 1, 72, 81, 36, 6, 2, 24, 38, 51, 3, 4, 179, 415, 51, 81, 36]",1
"[123, 463, 4, 232, 786, 720, 766]",1
"[15, 33, 111, 19, 110, 45]",0
"[13, 2, 87, 17, 30, 7, 69, 53, 6, 22, 15, 1699]",0
"[106, 2, 38, 3, 4, 75, 346]",1
"[1, 133, 147, 5, 179, 1, 254, 82, 4, 42, 131, 131, 120]",0
"[32, 104, 21, 120, 42, 8, 153, 123, 49, 22, 120, 42, 8, 12, 1, 10]",0
"[266, 14, 98, 2, 8, 9, 120, 42, 8, 49, 61, 123]",0
"[406, 42, 40, 1, 10, 30, 51, 53, 73, 23, 4, 958, 9, 37, 1, 10, 406, 42, 8, 58, 200]",0
"[22, 17, 15, 244, 17, 103, 4, 15, 228, 25, 581]",0
"[2, 8, 172, 17, 3, 4, 253, 50, 1065, 75, 385, 738, 19, 179, 130]",1
"[33, 246, 19, 14, 108]",1
"[14, 48, 9, 162, 109, 56, 15, 5, 44, 62]",0
"[536, 14, 17, 19, 10, 24, 350, 350, 47, 19, 25, 8, 14, 14]",1
"[522, 157, 1251, 1, 10, 27, 32, 104, 522]",0
"[24, 1344, 36, 58, 5, 336, 1180, 194, 6, 88, 49, 20, 15, 315, 107, 316, 1309, 82, 4, 108, 149, 2140, 43, 55, 88, 26, 49, 495, 15, 695]",0
"[22, 115, 19, 122, 65, 136, 15, 122, 22]",0
"[225, 48, 70, 80, 1, 3, 4, 209, 54, 12, 23, 5, 4, 37, 5, 756, 65, 209, 68, 30, 137, 4, 47, 11, 183, 20, 26, 100]",0
"[1, 46, 125, 22, 15, 8, 9, 92, 51, 36, 58]",0
"[156, 46, 2, 13, 73, 41, 706, 40, 1, 10, 292, 2192, 19, 47, 1, 10, 75, 203, 27, 250, 17, 13, 2, 37, 75, 12, 10, 1889]",0
"[622, 15, 12, 3, 5, 270]",0
"[187, 159, 40, 1, 10, 25, 528, 8, 2193, 2194, 12, 223, 368, 25, 259, 78, 133, 25, 368, 2193, 2194, 94, 172, 30, 26, 5, 161, 4, 1699, 78, 123, 13, 2]",0
"[2, 13, 266, 98, 3, 4, 75, 130, 19, 75, 203]",1
"[15, 8, 22, 17, 28, 15, 144, 148, 163, 163, 20, 28, 94, 29, 48]",0
