review_token,Satisfaction
"[1254, 14, 73, 32, 5, 78, 157, 26, 442, 5, 175, 15, 145, 666, 56, 765, 12, 434, 6, 1, 10, 15]",1
"[7, 6, 16, 88, 9, 92, 1, 3, 4, 88, 32, 5, 1319, 71, 263, 84, 74, 177, 13]",0
"[6, 5, 319, 5, 146, 21, 31, 18, 96, 150, 150, 2, 233]",0
"[14, 17, 154, 123, 251, 35, 89, 395, 179, 113, 12, 68, 89, 25, 12, 1007, 62, 188, 10, 230, 434, 43, 194, 12, 275, 22, 15, 2135, 135, 89, 2, 47, 26, 1, 23, 10, 15, 193, 65, 57, 328, 135, 585, 685, 685, 944, 2135]",1
"[279, 80, 16, 24, 153, 3, 4, 50, 9, 234, 1, 3, 10, 20, 168, 74]",0
"[2, 500, 99, 97, 5, 202, 505, 5, 2, 13, 238, 124]",0
"[33, 14, 26, 3, 21, 4, 50, 643, 8, 1, 255, 31, 21, 18, 57, 8]",1
"[13, 29, 21, 24, 43, 4, 202, 413, 20, 97, 17, 82, 23, 4, 2, 24, 13, 412, 167, 74, 17, 48, 433, 1028, 248, 5, 438, 43, 4, 202, 20, 3, 113, 254, 1028, 647, 124, 48, 408, 24, 13]",0
"[7, 246, 91, 2, 13, 19, 7, 81, 36, 592, 12, 142, 43, 2, 13]",1
"[7, 36, 58, 60, 54, 942, 119, 293, 45, 32, 132, 41, 383, 44, 329, 13, 81, 36]",0
"[106, 71, 106, 21, 26, 253, 50, 127, 19, 75, 130, 100, 12, 524, 53, 2]",1
"[116, 592, 378, 24, 7, 6, 31, 18, 57, 5, 2, 1669, 9, 40, 1, 3, 5, 77, 30, 351, 6, 59, 290, 85, 48, 13, 180, 72, 7]",0
"[109, 6, 14, 37, 186, 15, 1, 83, 21, 306, 4, 37, 285, 149, 21, 149, 21]",0
"[49, 78, 14, 70, 163, 20, 109, 8]",0
"[2, 233, 286, 327, 6, 102, 138, 9, 1, 3, 5, 4, 233]",0
"[2, 8, 14, 9, 29, 112, 10, 105, 28, 30, 109, 191, 344, 7, 33, 212, 29, 27]",1
"[225, 17, 21, 211, 4, 131, 213, 169, 82, 101, 21, 105, 27, 67, 17, 74, 17]",0
"[33, 14, 2, 24, 13]",1
"[2, 13, 1, 14, 61, 55, 76, 15, 20, 22, 15, 703, 4, 8, 2, 1, 519]",0
"[155, 4, 465, 5, 136, 425, 22, 15, 32, 65, 348, 22, 587, 340, 21, 27, 153, 71, 22, 12, 4, 340, 5, 24]",1
"[13, 7, 6, 11, 151, 241, 43, 4, 54, 50, 37, 207, 207, 28, 113, 247, 6, 342, 98, 28, 7, 16, 43, 55]",0
"[2, 13, 33, 14, 41, 54, 19, 172, 17]",1
"[61, 10, 182, 4, 6, 10, 272, 782, 281, 242, 2, 55, 1, 358, 240, 4]",0
"[128, 12, 265, 261, 240, 58, 63, 89, 497, 58, 19, 2, 261, 38, 463, 2032, 1438, 1583, 60, 266, 134, 47, 900, 5, 209, 3, 275, 14]",1
"[173, 7, 36, 58, 62, 201, 51, 1179, 64, 15, 150, 133, 19, 423, 64, 55, 20, 9, 12, 1, 133, 773, 15, 125, 67, 19, 116, 27, 44, 212, 168, 15]",0
"[44, 72, 126, 1168, 145, 411, 6, 11, 49, 20, 45, 124]",0
"[7, 1, 36, 513, 2, 22, 86, 78, 26, 23, 4, 179, 12, 151, 94, 110, 455, 93, 314, 35, 104, 15, 216, 459, 22, 15, 89, 214, 179]",0
"[55, 159, 2, 6, 11, 16, 49, 20, 1, 3, 90, 120, 75, 346, 37, 272, 2137, 95, 140, 16]",0
"[32, 72, 24, 5, 567, 42, 14, 21, 54, 79, 163, 28, 30, 191, 7, 527, 17, 7, 6, 16, 67, 290]",0
"[4, 75, 203, 22, 45, 183, 621, 291, 749, 86, 45, 712, 7, 171, 53, 381, 31, 18]",0
"[1, 3, 31, 16, 57, 60, 1, 10, 272, 59, 116, 44, 19, 85, 210]",0
"[574, 16, 88, 389, 40, 12, 516, 633, 163, 30, 109, 14, 28, 32, 44]",0
"[33, 14, 2, 7, 46, 81, 36]",1
"[206, 194, 24, 13, 87, 22, 15, 8, 9, 107, 51, 4, 1, 10, 15, 8, 308, 47, 157, 368, 24, 13, 51, 36, 58]",1
"[22, 15, 4, 61, 551, 6, 10, 15, 28, 99, 118, 38, 549, 26, 4]",0
"[106, 13, 2, 155, 280, 26, 236, 50, 112, 5, 108, 1, 208, 76, 19, 71, 8, 21, 26, 66, 119, 130, 172]",1
"[14, 26, 442, 84, 125, 427, 134, 279, 20, 115, 2, 13, 33, 111, 86]",1
"[160, 2, 14, 73, 26, 3, 93, 1352, 405, 81, 36]",1
"[195, 500, 2, 13, 259, 259, 15, 15, 67, 17, 47, 45, 1, 83, 1, 255, 53, 2, 569]",0
"[66, 160, 17, 3, 4, 10, 139, 20]",1
"[78, 106, 6, 684, 34, 252, 22, 15, 67, 339, 104, 21, 39, 31, 18, 25, 14, 701, 95, 104, 26, 25, 828, 435, 425, 684, 991, 132]",0
"[180, 6, 176, 16, 151, 335, 1468, 23, 64, 310, 486, 37, 11, 2138, 113, 247, 342, 49, 61, 462]",0
"[124, 48, 156, 6, 31, 88, 19, 6, 11, 47, 9, 215, 11, 5, 2, 37, 49, 207, 11, 27, 302, 156, 31, 73, 12, 135, 94, 227, 47]",0
"[43, 79, 50, 427, 33, 105, 67, 17, 49, 183, 2, 61, 12, 1514, 75, 203, 32, 44, 72, 26, 3, 97, 269, 573, 1086, 223, 159, 267]",0
"[49, 10, 22, 78, 116, 104, 260, 329, 123]",0
"[2, 1, 77, 6, 31, 18, 192, 192, 9, 1, 3]",0
"[167, 28, 29, 27, 30, 274, 248, 33, 14, 116, 5, 44]",0
"[32, 693, 21, 107, 23, 18, 112, 1, 3, 366, 12, 5, 2139, 165, 64, 253, 50, 130, 38, 1, 3]",0
"[29, 27, 40, 1, 3, 163, 333, 11, 6, 115, 6, 28, 85, 21, 38, 58, 62, 113, 3, 163, 69, 58]",0
"[2, 1, 3, 43, 4, 54, 50, 38, 7, 36, 58, 200, 32, 94, 347, 457, 447, 3, 4]",0
"[32, 17, 66, 12, 83, 72, 145, 4, 130, 286, 1848, 1, 3, 178, 3, 85, 48, 358, 1, 48, 159, 2]",0
"[29, 22, 15, 61, 115, 1, 10, 15, 22, 17, 15, 111, 1281]",0
"[14, 17, 2, 13, 170, 3, 4, 465, 5, 24, 13, 28, 38, 1044, 4, 28, 106, 48, 170, 92, 100, 19, 122, 22, 25, 14, 106]",1
"[173, 36, 58, 174, 66, 54, 50, 89, 972, 175, 178, 189, 1284, 158, 4, 74, 32, 44, 21, 81, 36]",0
"[160, 170, 287, 122, 359, 19, 408, 122, 212, 417, 3, 648, 313, 167]",1
"[6, 11, 1, 3, 34, 13, 85, 1165, 74]",0
"[6, 243, 194, 4, 34, 117, 13, 23, 4, 54, 127, 169, 198, 16, 71, 44, 545, 66, 8, 316, 65, 120, 68, 194, 4, 157, 90, 2, 370, 94, 6, 22, 566, 117, 2, 789, 262, 114, 827, 5, 300, 790]",0
"[60, 51, 46, 2, 24, 13, 19, 51, 53, 73, 325, 325, 51, 65, 165, 404, 529, 539, 217, 795, 7, 23, 614, 26, 333, 94, 88, 1, 26, 303, 51, 334, 197, 2, 19, 51, 36, 58, 200, 581, 81, 36, 795, 13, 73]",1
"[2, 13, 78, 14, 82, 7, 6, 11, 153, 54, 50, 8, 289, 28, 181, 37, 1, 5, 215, 38, 39, 11, 21, 80]",0
"[106, 170, 97, 19, 321, 28, 2, 24, 8]",1
"[95, 749, 17, 964, 87, 26, 2, 1, 87, 17]",0
"[574, 316, 184, 11, 2, 13, 122, 1, 83, 7, 1, 334, 77, 2, 13, 30, 112, 16, 107, 140, 116, 173, 63, 197, 20]",0
"[2, 24, 195, 160, 22, 17, 287, 12, 1364, 126, 195, 160, 4, 81, 36]",1
"[106, 33, 246, 86, 1, 22, 215, 9, 68, 80, 75, 130, 92, 5, 66, 27]",1
"[2, 87, 22, 15, 12, 365, 8, 4, 147, 182, 37, 38, 282, 60, 22, 15, 139, 15, 8, 67, 21, 2, 480]",0
"[12, 44, 123, 89, 66, 447, 113, 232, 506, 24]",1
"[1508, 2, 220, 16, 13, 60, 10, 654, 517, 280, 6, 10, 267, 570, 423, 76, 506]",1
"[2, 7, 6, 11, 9, 18, 61, 59, 10, 129, 9, 1, 10, 331, 56, 86, 124]",0
"[85, 48, 13, 24, 107, 54, 79, 75, 376, 12, 236, 742, 111, 28, 30, 99, 7, 14, 1, 77]",0
"[1, 83, 17, 6, 11, 501, 43, 16, 37, 215, 11, 61, 462, 1426, 480]",0
"[52, 134, 29, 1, 3, 199, 11, 351, 375, 207, 28]",0
"[248, 14, 9, 92, 167, 1, 83, 13, 21, 133, 4, 367, 8, 22]",0
"[304, 95, 6, 31, 18, 88, 5, 24, 52, 6, 102, 9, 40, 61, 342, 342, 19, 1, 3, 85, 13, 13, 168, 1069, 12, 39, 540, 517, 76, 31, 222, 6, 321, 725, 5, 296, 9, 92, 61, 3, 64, 25, 19, 52, 6, 102, 92, 1, 3, 124, 74, 427, 25, 14, 9, 277]",0
"[53, 25, 40, 1, 3, 4, 25, 167, 28, 250, 256, 16, 377]",0
"[449, 261, 13, 2, 12, 14, 43, 4, 25, 340, 562, 19, 68, 68, 19, 71, 246, 323, 4, 91, 2, 24, 81, 36, 2, 24]",1
"[14, 33, 439, 439, 580, 106, 25, 8, 499, 178, 110, 225, 25, 108, 67, 186, 3, 128]",1
"[2, 1, 14, 52, 95, 175, 9, 92, 1, 3, 4, 85, 13, 378, 24, 171, 156, 53, 30, 165, 4, 404, 2143, 539, 29, 48, 288, 288, 107, 5, 115]",0
"[154, 51, 36, 58, 27, 201, 66, 42, 1147, 458, 12, 112, 51, 4, 5, 2, 24, 118, 17, 1235, 32, 44, 21]",0
"[1, 3, 5, 91, 206, 206, 769, 7, 23, 1219, 81, 36, 2, 8, 14, 17, 1688]",1
"[22, 15, 8, 9, 92, 133]",1
"[2, 13, 33, 7, 46, 60, 41, 4, 35, 137, 46, 212, 86, 210]",1
"[2, 14, 19, 3, 4, 12, 67, 67, 148, 290, 26, 5, 202, 212, 212, 94, 144, 280, 5, 136, 10, 25, 2144, 156, 46, 17, 56, 2144]",1
"[66, 1440, 146, 16, 57, 43, 4, 50, 217, 26, 1, 10, 15, 1102, 76, 23, 392, 17, 370, 15, 57, 777]",0
"[33, 174, 6, 199, 11, 437, 1, 3, 337, 4, 2, 12, 762]",0
"[2, 27, 160, 12, 1, 160, 22, 15, 27]",1
"[2, 13, 449, 7, 33, 14, 86, 280, 63, 66, 42, 6, 715, 19, 78, 120, 380, 857, 213, 89, 2, 13]",1
"[24, 122, 1, 83, 142, 115, 145, 15, 5, 1640, 5, 2145, 37, 101, 65, 35, 6, 243, 21, 90, 974, 2145, 217, 37, 103, 720, 698, 94, 2, 8]",0
"[439, 33, 129, 5, 121, 137, 193, 4, 179, 162, 15, 655, 72]",1
"[2, 14, 9, 35, 22, 15, 38, 293, 43]",0
"[7, 246, 16, 24, 189, 14, 108, 447, 253, 50, 47, 160, 781]",1
"[655, 62, 38, 27, 26, 3, 88, 389, 47, 992, 348, 60, 13, 573, 513, 12, 722]",0
"[439, 98, 73, 26, 3, 84, 46, 45, 1825, 30, 6, 16, 18, 107, 140]",1
"[87, 22, 115, 19, 276, 10, 54, 50, 1, 3, 5, 64, 93, 5, 911, 74, 183, 218, 20, 429, 13, 2]",0
"[15, 8, 502, 28, 1, 3, 698, 98, 920, 15, 8, 175, 32, 44, 27, 5, 115, 263]",0
"[122, 124, 11, 220, 34, 52, 63, 1, 3, 76, 98, 624, 932, 20]",0
"[2, 8, 87, 441, 80, 53, 189, 8, 186, 93, 507, 63, 1, 186, 56, 86, 73, 272, 8, 20]",0
"[13, 627, 26, 10, 12, 428, 15, 8, 22, 27, 13, 195, 22, 60, 13, 35, 8, 89, 42, 60, 51, 1, 278, 42, 38, 51, 4, 42, 5, 185]",1
"[13, 2, 349, 87, 17, 6, 39, 11, 62, 339, 1, 10, 12, 100, 25, 27, 73, 182, 147, 150, 76, 13, 2, 84, 5, 319, 269, 171, 17]",0
"[24, 1112, 8, 112, 651, 9, 972, 97, 32, 5, 907, 347, 7, 1, 4, 12, 1117]",0
"[2, 33, 14, 43, 232, 5, 239, 1285, 294, 7, 652, 42, 130, 5, 104, 21, 153, 104, 106, 21]",1
"[122, 128, 122, 1, 83, 152, 25, 37, 105, 28, 30, 99, 311]",0
"[58, 200, 20, 27, 84, 22, 22, 201, 2, 8, 22, 15, 28, 45]",0
"[124, 6, 16, 57, 9, 92, 1, 3, 4, 287, 57]",0
"[95, 204, 12, 16, 25, 130, 47, 14, 14, 17, 19, 3, 5, 53, 590, 155, 98, 16, 154, 3, 534, 204, 25]",1
"[536, 51, 246, 17, 3, 4, 25, 12, 193, 81, 36, 27, 556, 21, 27, 24, 347, 93, 77, 46, 2, 493]",1
"[126, 32, 5, 44, 21, 433, 6, 16, 9, 99, 312, 312]",0
"[29, 26, 54, 50, 75, 5, 911, 256, 23, 5, 79, 26, 911, 7, 36, 58, 62, 323, 54, 50, 1, 911, 21, 69, 58]",0
"[6, 11, 57, 9, 18, 61, 59, 74, 38, 1, 3, 4, 310, 324]",0
"[2, 8, 14, 73, 7, 455, 26, 23, 16, 11, 34, 52, 40, 1, 3, 27]",1
"[128, 13, 156, 225, 56, 2, 13, 18, 6, 251, 9, 272, 2, 61, 5, 11, 156, 38, 1, 3, 4, 310, 159, 2101]",0
"[2, 14, 749, 10, 168, 287, 287, 266, 98, 43, 251, 239, 858, 1034]",1
"[81, 36, 13, 2, 12, 33, 14, 86, 322, 12, 1, 3, 64, 5, 409, 38, 3, 64, 66, 149, 5, 136]",1
"[7, 31, 18, 96, 1, 101, 30, 6, 166, 410, 89, 341, 336, 219, 199, 360, 244]",0
"[124, 15, 6, 22, 160, 95, 4, 113, 979, 9, 662, 1, 5, 651, 47, 167, 163, 217, 30, 109, 14, 43, 4, 202, 97, 244, 95, 4, 5, 136, 30, 25, 8, 133]",0
"[33, 246, 86, 91, 2, 24, 280, 3, 5, 53, 25, 12, 23, 5, 4, 313, 34, 11, 246, 17, 135]",1
"[225, 17, 56, 35, 70, 17, 45, 30, 254, 99, 139, 15, 8, 22, 17]",0
"[82, 17, 56, 10, 42, 51, 21, 355, 38, 51, 1, 3, 64, 25, 415, 51, 63, 51, 38, 3, 64, 25, 415, 51]",1
"[134, 14, 64, 949, 9, 26, 3, 1947, 1251, 388]",1
"[6, 31, 18, 96, 9, 215, 67, 480, 358, 23, 4, 324, 113, 144, 61, 59]",0
"[14, 9, 971, 5, 15, 1068, 388, 86, 55, 21, 121, 4, 1260, 471]",1
"[32, 43, 12, 110, 2, 13, 150, 6, 14, 9, 32, 27, 78, 15, 27]",1
"[52, 6, 102, 18, 8, 92, 1, 10, 6, 1074, 81, 18, 8, 1, 186, 1416, 17]",0
"[2, 13, 14, 17, 258, 84, 663, 53, 2, 13, 26, 1, 171, 60, 258, 3, 4, 179, 107, 128, 26, 258, 193, 84]",1
"[14, 17, 9, 22, 15, 8, 1, 168, 76, 12, 524, 3, 4, 155]",1
"[13, 2, 607, 129, 146, 11, 453, 1, 100]",0
"[32, 98, 2, 13, 32, 78, 15, 8, 5, 314, 35, 26, 103, 196, 210, 258, 211, 15, 22, 8, 32, 78, 15, 8]",0
"[6, 31, 18, 37, 1, 59, 18, 124, 6, 842, 842, 11, 37, 196, 284, 224, 262, 7, 20, 76]",0
"[6, 4, 301, 11, 19, 6, 11, 37, 1, 3, 4, 5, 42, 715, 67, 7, 334, 58]",0
"[2, 1440, 1440, 1, 3, 4, 88, 389, 210, 97, 183, 34, 621, 62]",0
"[7, 36, 58, 200, 60, 276, 137, 4, 54, 178, 131, 131, 119, 101, 65, 613, 12, 5, 2, 19, 6, 94, 131, 131, 5, 357, 405, 119, 65, 12, 189, 2]",0
"[95, 31, 567, 42, 244, 4, 145, 23, 64, 39, 207, 315, 604, 120, 10, 15, 225, 225]",0
"[27, 2, 14, 73, 343, 1619, 126, 60, 178, 70, 45, 169, 19, 167, 28]",1
"[45, 28, 180, 442, 11, 11, 9, 87, 17, 126, 26, 10, 58, 898, 7, 36, 898, 26, 228, 60, 50, 95, 16]",0
"[22, 15, 110, 1, 1040, 82, 4, 100, 48, 411, 9, 442, 98, 15, 8, 84, 186, 28]",0
"[29, 242, 13, 114, 17, 4, 42, 5, 2, 35, 13, 33, 1, 155, 86, 32, 240, 1158, 19, 836]",0
"[2, 233, 6, 11, 192, 1, 3, 4, 267, 493, 332, 845, 30, 6, 31, 18, 267]",0
"[48, 73, 15, 125, 22, 26, 3, 78, 78, 15]",1
"[91, 10, 2, 24, 226, 41, 297, 4, 79, 106, 76]",1
"[40, 63, 141, 7, 76, 31, 18, 9, 107, 677, 50, 112, 257, 28, 26, 196, 210, 183, 1, 5, 221, 21]",0
"[106, 2, 73, 162, 1, 6, 2, 386, 116, 5, 101, 2, 8, 506, 63, 6, 10, 2, 386, 40, 66, 143, 56, 249, 175]",1
"[2, 187, 76, 11, 16, 205, 23, 163, 25, 1, 3, 163, 1039, 218, 20, 2, 1536, 20]",0
"[2, 104, 87, 19, 15, 22, 17]",0
"[232, 139, 20, 19, 420, 188, 73, 63, 24, 820, 2146, 8, 1, 3, 1617]",1
"[2, 398, 23, 31, 18, 20, 45, 1, 548, 27, 11, 94, 2147, 817]",0
"[7, 46, 56, 2, 73, 12, 43, 7, 1, 46, 94, 125, 22, 15]",1
"[31, 18, 96, 52, 6, 78, 9, 18, 61, 59, 47, 187, 180, 7]",0
"[91, 24, 3, 92, 4, 25, 162, 425, 6, 193, 24, 309, 44]",1
"[4, 308, 879, 478, 112, 177, 13, 160]",1
"[7, 53, 60, 23, 4, 25, 859, 860, 6, 23, 147, 119, 175, 25, 13, 468, 277, 139, 6, 16, 21]",0
"[14, 9, 162, 5, 146, 16, 57, 579, 338, 100, 28]",1
"[74, 67, 17, 215, 18, 8, 7, 31, 282, 113, 282, 188, 61, 65, 90, 47, 171, 51]",0
"[33, 555, 41, 3, 297, 65, 42, 9, 29, 49, 39, 10, 12, 11]",1
"[1, 358, 110, 2, 1981, 21, 72, 2, 8, 82, 4, 22, 367]",0
"[7, 46, 2, 201, 25, 25, 8, 14, 17, 1, 55, 55, 15, 12, 524, 103, 409]",1
"[110, 180, 6, 826, 16, 37, 102, 138, 139, 262, 1690, 21, 665, 156, 6, 1, 319, 2, 92, 102, 665]",0
"[32, 15, 27, 84, 22, 197, 2, 13, 244, 67, 15, 71, 144, 117]",0
"[500, 98, 6, 11, 49, 45, 43, 481, 481, 12, 23, 31, 57, 71, 44, 84, 76, 45, 124, 349]",0
"[7, 1, 23, 36, 200, 58, 60, 7, 6, 65, 6, 31, 18, 27, 9, 307, 222, 27, 1, 5, 36, 38, 7, 1, 3, 21, 4, 39, 31, 21, 18, 32, 489, 85, 13]",0
"[6, 31, 18, 96, 80, 92, 1, 3, 34, 4, 12, 88, 2, 233]",0
"[32, 5, 44, 27, 2, 8, 201, 8, 365, 82, 7, 53, 82, 5, 90, 1, 3, 64, 25, 8, 173, 7, 36, 58]",0
"[22, 15, 26, 21, 4, 25, 135, 110, 225, 1314, 117, 22, 17]",0
"[195, 349, 2, 13, 7, 6, 31, 18, 88, 8, 9, 1, 3, 4, 54, 130, 124, 19, 187]",0
"[2, 14, 9, 162, 25, 8, 1, 123, 103, 61, 10]",1
"[150, 6, 244, 156, 56, 15, 19, 45, 8, 161, 156, 197, 26, 49, 45, 156, 369, 1844]",0
"[51, 36, 58, 200, 172, 2, 13, 5, 66, 301, 209, 253, 50, 1, 289, 1, 5, 66, 38, 256, 319, 2, 13]",0
"[36, 58, 200, 22, 285, 4, 127, 37, 45, 95, 6, 11, 30]",0
"[4, 34, 117, 37, 5, 146, 16, 18, 43, 4, 127, 135, 2148, 2, 8]",0
"[656, 17, 4, 1, 317, 10, 12, 97, 316, 18]",0
"[439, 98, 159, 2, 280, 43, 457, 253, 50, 26, 23, 4, 27, 193, 5, 24, 20, 123]",1
"[4, 66, 119, 1, 3, 39, 16, 256, 319, 4, 54, 39, 16, 34, 252, 339]",0
"[2, 27, 33, 14, 10, 42, 340, 586, 54, 79, 171, 26, 1, 5, 53]",1
"[2, 87, 45, 28, 31, 18, 303, 12, 223, 9, 37, 45, 28, 85, 48, 2, 1, 739, 58, 200, 87]",0
"[753, 6, 14, 73, 15, 125, 22]",1
"[172, 86, 106, 25, 8, 22, 204, 8, 93, 10]",1
"[74, 62, 4, 127, 1, 39, 62, 63, 124, 39, 16, 214, 4, 6, 34, 18, 252, 169, 39, 213, 262, 21, 43, 16]",0
"[2, 174, 105, 118, 19, 15, 22]",0
"[58, 47, 78, 419, 26, 10, 971, 95, 36, 971, 58, 8, 11, 6, 16, 6, 49, 20, 43, 114, 4]",0
"[769, 13, 14, 76, 230, 17, 4, 8, 1, 558, 558, 1, 171, 481, 481, 26, 258, 53, 2, 13, 573, 133, 128, 128]",1
"[187, 105, 8, 112, 67, 110, 225, 20, 23, 4, 42]",0
"[2, 13, 14, 17, 108, 8, 14, 8, 106, 309, 44, 158]",1
"[244, 17, 22, 15, 1, 103, 2, 12, 68]",0
"[602, 132, 41, 2, 8, 44, 9, 78, 15, 27, 991]",1
"[33, 1, 77, 95, 23, 4, 9, 1, 3, 5, 2, 275, 34, 18, 33, 1, 77]",0
"[161, 72, 15, 84, 1639, 118, 26, 144, 15, 111, 21, 4, 25, 8]",0
"[2, 1279, 31, 18, 9, 1, 3, 59, 264, 138, 8, 6, 102]",0
"[32, 98, 13, 109, 39, 548, 85, 48, 105, 28, 26, 4]",0
"[2, 959, 6, 16, 391, 6, 11, 9, 92, 1, 3, 37, 146, 11, 21]",0
"[13, 2, 33, 14, 19, 7, 46, 93, 25, 25, 12, 10, 5, 2, 13, 81, 36, 27, 12, 12, 6, 43, 2, 81, 36]",1
"[15, 126, 5, 438, 2149]",0
"[1426, 6, 436, 17, 4, 34, 191, 15, 22, 17, 459, 76, 183, 1, 255, 5, 5, 53, 2, 1, 15, 113, 182, 398, 195]",0
"[1, 3, 199, 11, 110, 114, 32, 5, 288, 21, 269, 26, 6, 14, 7, 36, 58]",0
"[55, 392, 26, 165, 64, 253, 50, 39, 31, 18, 21]",0
"[58, 200, 21, 4, 253, 50, 131, 111, 89, 2]",0
"[7, 6, 176, 9, 1, 3, 5, 90, 41, 5, 301, 30, 52, 7, 6, 464, 74]",0
"[246, 86, 3, 4, 302, 634, 9, 1, 193, 147, 107]",1
"[95, 723, 58, 744, 172, 302, 22, 15, 1, 1184, 9, 26, 3, 15, 12, 1412, 368, 20, 84, 12, 1412, 67]",1
"[14, 48, 9, 6, 16, 9, 92, 10, 15]",1
"[14, 19, 123, 93, 10, 5, 24, 26, 3, 108, 47, 72, 2150, 1208, 486]",1
"[7, 33, 46, 91, 2, 13, 1144, 7, 3, 337, 247, 50, 210, 54, 79, 313, 118]",1
"[34, 24, 3, 4, 42, 139, 20, 12, 7, 46, 3, 4, 149, 108, 12, 151]",1
"[181, 32, 27, 51, 94, 165, 4, 404, 529, 577, 94, 3, 1, 48, 100, 20, 1, 48, 135, 281, 3, 34, 15, 21, 352, 194, 194, 814, 63, 1500, 17]",0
"[1, 3, 4, 54, 75, 346, 187, 159, 2, 74]",0
"[2, 87, 17, 110, 74, 6, 15, 167, 67, 17]",0
"[2, 8, 6, 14, 46, 17, 26, 43, 4, 740, 481, 7, 36, 58, 27]",1
"[7, 69, 604, 344, 19, 42, 1600, 33, 454, 89, 136, 392, 10, 2, 13, 38, 7, 19, 350, 1, 1691, 21, 5, 344]",1
"[2, 1, 83, 206, 123, 9, 22, 25, 12, 1, 10, 171, 6, 31, 12, 57]",0
"[2, 87, 43, 4, 50, 75, 203, 1, 3]",0
"[2, 1, 83, 6, 16, 140, 145, 49, 10, 15]",0
"[2, 14, 9, 40, 120, 143, 40, 1, 10, 5, 314]",1
"[429, 110, 2, 94, 12, 150, 98, 422, 433, 6, 16, 45, 191, 117, 6, 97, 12, 150, 98, 450]",0
"[13, 48, 14, 27, 73, 29, 67, 67, 35, 885, 38, 116, 44, 27]",0
"[15, 8, 70, 45, 32, 5, 44, 21, 27, 132]",0
"[33, 232, 19, 26, 3, 292, 1598, 5, 104, 81, 36]",1
"[2, 8, 14, 17, 419, 26, 21, 213, 344, 19, 10, 25, 137, 3, 4, 139, 20]",1
"[78, 155, 6, 31, 18, 96, 265, 11, 418, 9, 49, 61, 59, 21, 18, 331, 67]",0
"[2, 12, 87, 45, 28, 15, 12, 22]",0
"[22, 15, 111, 230, 4]",0
"[2, 1, 83, 156, 6, 16, 57, 9, 82, 79, 127, 37, 45, 190, 98]",0
"[206, 77, 1367, 463, 1085, 764, 18, 268, 205, 234, 8, 40, 3, 38, 205, 352]",0
"[106, 170, 28, 260, 66, 19, 35, 115, 8]",1
"[6, 102, 138, 9, 49, 61, 59, 85, 13, 4, 346, 111]",0
"[2, 13, 524, 17, 43, 64, 35, 42, 21, 355, 38, 4, 5, 24]",1
"[215, 59, 18, 96, 134, 67, 293, 74]",0
"[2, 24, 13, 14, 17, 51, 46, 210, 41, 101, 65, 2, 24, 13, 47, 818, 17, 3, 34, 468, 231, 341, 258, 47, 290]",1
"[211, 5, 4, 478, 271, 19, 189, 506, 35]",1
"[2, 398, 1, 3, 64, 66, 119, 50, 30, 18, 10, 183, 218, 20, 510, 73, 369, 369, 18]",0
"[18, 267, 220, 3, 809, 28, 288, 38, 2, 61, 3, 809, 290, 124]",0
"[133, 17, 4, 5, 2, 35, 3, 709, 1692]",1
"[7, 16, 303, 96, 4, 385, 364, 37, 45, 408, 444, 2152, 24, 91, 197]",0
"[36, 62, 112, 26, 105, 23, 15, 67, 185, 38, 45]",0
"[29, 1, 89, 62, 20, 243, 2, 13, 1, 343, 141, 26, 23, 4, 253, 50, 193, 65, 42, 119, 76, 948, 4, 702]",1
"[245, 11, 34, 52, 63, 1, 3, 593, 188, 1, 3, 1, 306]",0
"[55, 48, 13, 714, 6, 395, 40, 61, 79]",0
"[197, 20, 76, 256, 16, 47, 104, 174, 2, 8, 22, 120, 12, 175, 1, 3, 5, 64]",0
"[7, 6, 11, 16, 88, 140, 19, 11, 305, 418, 6, 219, 9, 113, 121, 13, 61, 47, 59, 16, 88, 7, 32, 383, 5, 996]",0
"[14, 17, 7, 46, 19, 1, 118, 170, 20, 82, 10, 50, 75, 130, 1, 11, 21, 81, 36]",1
"[2, 8, 14, 170, 122, 556, 12, 43, 2, 8, 987]",1
"[124, 18, 69, 31, 37, 111, 85, 23, 4, 50, 8]",0
"[138, 6, 102, 9, 1, 3, 337, 108, 60, 215, 8, 67, 7, 74]",0
"[33, 14, 2, 8, 51, 46, 2153, 4, 66, 42, 38, 3, 973, 65, 35, 12, 22, 694, 25]",1
"[35, 22, 12, 1, 484, 2, 1, 83]",0
"[32, 98, 145, 23, 90, 24, 20, 235, 925, 28, 56, 26, 23, 101, 94, 114, 178, 213, 21, 190, 195, 32, 98, 379, 620, 51, 83]",0
"[6, 11, 9, 1, 375, 49, 61, 57, 1210, 929, 124]",0
"[57, 47, 122, 22, 15, 111, 17, 15, 304]",0
"[106, 98, 23, 64, 55, 20, 12, 524, 34, 57, 153, 3, 4, 25, 675, 2127, 591, 576]",1
"[2, 55, 13, 99, 7, 6, 97, 9, 1, 3, 5, 43, 4, 54]",0
"[14, 9, 29, 39, 11, 28, 91, 933, 57, 48]",1
"[2, 14, 9, 259, 259, 15, 19, 583, 52]",1
"[2, 55, 159, 259, 11, 259, 15, 183, 5, 202, 224, 20, 93, 65, 202, 139, 1314, 117, 8, 388, 17, 21, 156, 47, 13, 12, 110, 2, 8]",0
"[266, 14, 9, 112, 186, 15]",1
